id	mode	chain_id	step	location	country	latitude	longitude	typology	tags	image_id	source_image_url	local_image_url	image_url	text	sentiment	source_row	order_hint
broken-153-drawing	broken	broken-153	drawing	TEXAS				drawing_response	broken,image,drawing	1ts0rWLCE5M124sKFHZaIJfBU2gzC_Z6_	https://lh3.googleusercontent.com/d/1ts0rWLCE5M124sKFHZaIJfBU2gzC_Z6_=w2200	/images/1ts0rWLCE5M124sKFHZaIJfBU2gzC_Z6_.jpg	/images/1ts0rWLCE5M124sKFHZaIJfBU2gzC_Z6_.jpg			155	512
broken-154-image	broken	broken-154	image	Ciudad de México	MX	19.4326296	-99.1331785	window_photo	broken,image,window	1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y	https://lh3.googleusercontent.com/d/1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y=w2200	/images/1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y.jpg	/images/1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y.jpg			156	513
broken-154-text	broken	broken-154	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					BUS		156	514
broken-154-drawing	broken	broken-154	drawing	Dubai				drawing_response	broken,image,drawing	1g1FN380f2jADpe4408gtcFGwko_01vbo	https://lh3.googleusercontent.com/d/1g1FN380f2jADpe4408gtcFGwko_01vbo=w2200	/images/1g1FN380f2jADpe4408gtcFGwko_01vbo.jpg	/images/1g1FN380f2jADpe4408gtcFGwko_01vbo.jpg			156	515
broken-155-image	broken	broken-155	image	Ciudad de México	MX	19.4326296	-99.1331785	window_photo	broken,image,window	1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y	https://lh3.googleusercontent.com/d/1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y=w2200	/images/1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y.jpg	/images/1xFDD1FUUuvm7LYu9yyBCo8oN7vH9DD9Y.jpg			157	516
broken-155-text	broken	broken-155	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					BUS		157	517
broken-155-drawing	broken	broken-155	drawing	india				drawing_response	broken,image,drawing	1p-GiZmdpA2gQ150LY5JyO86QPHW9jrDC	https://lh3.googleusercontent.com/d/1p-GiZmdpA2gQ150LY5JyO86QPHW9jrDC=w2200	/images/1p-GiZmdpA2gQ150LY5JyO86QPHW9jrDC.jpg	/images/1p-GiZmdpA2gQ150LY5JyO86QPHW9jrDC.jpg			157	518
windows-107	windows		image	Old Toronto	CA	43.6534817	-79.3839347	window_photo	windows,image,photo	1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x	https://lh3.googleusercontent.com/d/1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x=w2200	/images/1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x.jpg	/images/1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x.jpg			158	519
broken-156-image	broken	broken-156	image	Old Toronto	CA	43.6534817	-79.3839347	window_photo	broken,image,window	1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x	https://lh3.googleusercontent.com/d/1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x=w2200	/images/1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x.jpg	/images/1RVLIyy3l9ULD7kQs0shFl0blDKojzx-x.jpg			158	520
broken-156-text	broken	broken-156	text	California	US	36.7014631	-118.755997	description	broken,text,description,description					this is a hotel looks neat and clean		158	521
windows-108	windows		image	Lakewood	US	39.7085736	-105.0846694	window_photo	windows,image,photo	1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz	https://lh3.googleusercontent.com/d/1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz=w2200	/images/1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz.jpg	/images/1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz.jpg			159	522
broken-157-image	broken	broken-157	image	Lakewood	US	39.7085736	-105.0846694	window_photo	broken,image,window	1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz	https://lh3.googleusercontent.com/d/1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz=w2200	/images/1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz.jpg	/images/1iMuy8nlzmebLQv3ZxNGFiw_Y2BqTMcUz.jpg			159	523
broken-157-text	broken	broken-157	text	Arizona	US	34.395342	-111.763275	description	broken,text,description,description					i see the chair and tea bench in the photo		159	524
broken-157-drawing	broken	broken-157	drawing	Curitiba				drawing_response	broken,image,drawing	1WX7epqXhsfleGemIkZCjN6xzYC7r_ODF	https://lh3.googleusercontent.com/d/1WX7epqXhsfleGemIkZCjN6xzYC7r_ODF=w2200	/images/1WX7epqXhsfleGemIkZCjN6xzYC7r_ODF.jpg	/images/1WX7epqXhsfleGemIkZCjN6xzYC7r_ODF.jpg			159	525
windows-109	windows		image	Castiglione d'Adda	IT	45.2189124	9.6941106	window_photo	windows,image,photo	1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd	https://lh3.googleusercontent.com/d/1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd=w2200	/images/1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd.jpg	/images/1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd.jpg			160	526
broken-158-image	broken	broken-158	image	Castiglione d'Adda	IT	45.2189124	9.6941106	window_photo	broken,image,window	1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd	https://lh3.googleusercontent.com/d/1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd=w2200	/images/1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd.jpg	/images/1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd.jpg			160	527
broken-158-text	broken	broken-158	text	Arizona	US	34.395342	-111.763275	description	broken,text,description,description					It is a good natural home		160	528
broken-158-drawing	broken	broken-158	drawing	bradford				drawing_response	broken,image,drawing	1E48iudiQLopwfXonOu28d3fGua5CX-Sm	https://lh3.googleusercontent.com/d/1E48iudiQLopwfXonOu28d3fGua5CX-Sm=w2200	/images/1E48iudiQLopwfXonOu28d3fGua5CX-Sm.jpg	/images/1E48iudiQLopwfXonOu28d3fGua5CX-Sm.jpg			160	529
windows-110	windows		image	Wood River	US	38.861159	-90.0976069	window_photo	windows,image,photo	1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E	https://lh3.googleusercontent.com/d/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E=w2200	/images/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E.png	/images/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E.png			161	530
broken-159-image	broken	broken-159	image	Wood River	US	38.861159	-90.0976069	window_photo	broken,image,window	1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E	https://lh3.googleusercontent.com/d/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E=w2200	/images/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E.png	/images/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E.png			161	531
broken-159-text	broken	broken-159	text	Chennai	IN	13.0836939	80.270186	nature	broken,text,description,nature					garden is very nice		161	532
broken-160-image	broken	broken-160	image	Wood River	US	38.861159	-90.0976069	window_photo	broken,image,window	1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E	https://lh3.googleusercontent.com/d/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E=w2200	/images/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E.png	/images/1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E.png			162	533
broken-160-text	broken	broken-160	text	Louisiana	US	30.8703881	-92.007126	nature	broken,text,description,nature					A GARDEN,A CAT ,LOTS OF TREES		162	534
windows-111	windows		image	Dallas	US	32.7762719	-96.7968559	window_photo	windows,image,photo	1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg	https://lh3.googleusercontent.com/d/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg=w2200	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png			163	535
broken-161-image	broken	broken-161	image	Dallas	US	32.7762719	-96.7968559	window_photo	broken,image,window	1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg	https://lh3.googleusercontent.com/d/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg=w2200	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png			163	536
broken-161-text	broken	broken-161	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					THIS PHOTO IS USER SURVEY CODE		163	537
broken-162-image	broken	broken-162	image	Dallas	US	32.7762719	-96.7968559	window_photo	broken,image,window	1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg	https://lh3.googleusercontent.com/d/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg=w2200	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png			164	538
broken-162-text	broken	broken-162	text	San Antonio	US	29.4246002	-98.4951405	description	broken,text,description,description					This is picture of Mturk page. showing confirmation code and ask to submit into mturk page.		164	539
broken-162-drawing	broken	broken-162	drawing	Pune				drawing_response	broken,image,drawing	1x_u3fkz3B_pqoEOiZRwoclog-hMuJvfK	https://lh3.googleusercontent.com/d/1x_u3fkz3B_pqoEOiZRwoclog-hMuJvfK=w2200	/images/1x_u3fkz3B_pqoEOiZRwoclog-hMuJvfK.jpg	/images/1x_u3fkz3B_pqoEOiZRwoclog-hMuJvfK.jpg			164	540
broken-163-image	broken	broken-163	image	Dallas	US	32.7762719	-96.7968559	window_photo	broken,image,window	1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg	https://lh3.googleusercontent.com/d/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg=w2200	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png	/images/1P4DfJJt-3SRpQJEHMYbejUq91QKeMfyg.png			165	541
broken-163-text	broken	broken-163	text	San Antonio	US	29.4246002	-98.4951405	description	broken,text,description,description					This is picture of Mturk page. showing confirmation code and ask to submit into mturk page.		165	542
broken-163-drawing	broken	broken-163	drawing	Florence				drawing_response	broken,image,drawing	1jVmz-ELtCvuqNC6gqKwZE5iIC2qDp2tw	https://lh3.googleusercontent.com/d/1jVmz-ELtCvuqNC6gqKwZE5iIC2qDp2tw=w2200	/images/1jVmz-ELtCvuqNC6gqKwZE5iIC2qDp2tw.jpg	/images/1jVmz-ELtCvuqNC6gqKwZE5iIC2qDp2tw.jpg			165	543
broken-164-image	broken	broken-164	image	Clemmons	US	36.0215258	-80.3819984	window_photo	broken,image,window	10RQ8etRYdmzdPgDYltWY3LQ1UumWJfpA	https://lh3.googleusercontent.com/d/10RQ8etRYdmzdPgDYltWY3LQ1UumWJfpA=w2200	/images/10RQ8etRYdmzdPgDYltWY3LQ1UumWJfpA.jpg	/images/10RQ8etRYdmzdPgDYltWY3LQ1UumWJfpA.jpg			166	544
windows-112	windows		image	Indianapolis	US	39.7683331	-86.1583502	window_photo	windows,image,photo	1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd	https://lh3.googleusercontent.com/d/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd=w2200	/images/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd.png	/images/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd.png			167	545
broken-165-image	broken	broken-165	image	Indianapolis	US	39.7683331	-86.1583502	window_photo	broken,image,window	1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd	https://lh3.googleusercontent.com/d/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd=w2200	/images/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd.png	/images/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd.png			167	546
broken-165-text	broken	broken-165	text	California	US	36.7014631	-118.755997	urban	broken,text,description,urban					Now a days every people this window only we can see daily.		167	547
broken-165-drawing	broken	broken-165	drawing	Lucknow				drawing_response	broken,image,drawing	1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3	https://lh3.googleusercontent.com/d/1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3=w2200	/images/1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3.jpg	/images/1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3.jpg			167	548
broken-166-image	broken	broken-166	image	Goianinha	BR	-6.2663538	-35.2092447	window_photo	broken,image,window	1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd	https://lh3.googleusercontent.com/d/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd=w2200	/images/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd.png	/images/1_0tDrMOlVp3lrr4VuFOq9_OPwoiGsAVd.png			168	549
broken-166-text	broken	broken-166	text	Delaware	US	38.6920451	-75.4013315	unclear	broken,text,description,unclear					no image view		168	550
broken-166-drawing	broken	broken-166	drawing	Lucknow				drawing_response	broken,image,drawing	1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3	https://lh3.googleusercontent.com/d/1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3=w2200	/images/1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3.jpg	/images/1sbvvE8mrTWjT-UaS8glEvZkyU9M7lT_3.jpg			168	551
windows-113	windows		image	Undefined	US	28.6779683	-81.5115214	window_photo	windows,image,photo	1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr	https://lh3.googleusercontent.com/d/1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr=w2200	/images/1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr.jpg	/images/1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr.jpg			169	552
broken-167-image	broken	broken-167	image	Undefined	US	28.6779683	-81.5115214	window_photo	broken,image,window	1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr	https://lh3.googleusercontent.com/d/1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr=w2200	/images/1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr.jpg	/images/1dLCW9Tdi_sr9W6GnVMOFvuJNe0SpniDr.jpg			169	553
broken-167-text	broken	broken-167	text	California	US	36.2516475	-118.852583	nature	broken,text,description,nature					I SEE SOME LAND COVER WITH SOME GREEN GRASS AND SOME BRANCHES LEAVES ARE SHOWN IN THE PICTURE		169	554
broken-167-drawing	broken	broken-167	drawing	Cagliari				drawing_response	broken,image,drawing	18oIpDazpFxjBxO2tRB5c2zCWGsEJ3DOu	https://lh3.googleusercontent.com/d/18oIpDazpFxjBxO2tRB5c2zCWGsEJ3DOu=w2200	/images/18oIpDazpFxjBxO2tRB5c2zCWGsEJ3DOu.jpg	/images/18oIpDazpFxjBxO2tRB5c2zCWGsEJ3DOu.jpg			169	555
windows-114	windows		image	Saint-Lambert	CA	48.95208785	-79.43778804	window_photo	windows,image,photo	1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z	https://lh3.googleusercontent.com/d/1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z=w2200	/images/1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z.jpg	/images/1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z.jpg			170	556
broken-168-image	broken	broken-168	image	Saint-Lambert	CA	48.95208785	-79.43778804	window_photo	broken,image,window	1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z	https://lh3.googleusercontent.com/d/1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z=w2200	/images/1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z.jpg	/images/1dbZ5b8lqd348MKBrYv1S82PQcVqanZ0Z.jpg			170	557
broken-168-text	broken	broken-168	text	India	IN	22.3511148	78.6677428	urban	broken,text,description,urban					the little house gardern nice view		170	558
windows-115	windows		image	Santa Clarita	US	34.3916641	-118.542586	window_photo	windows,image,photo	1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7	https://lh3.googleusercontent.com/d/1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7=w2200	/images/1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7.jpg	/images/1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7.jpg			171	559
broken-169-image	broken	broken-169	image	Santa Clarita	US	34.3916641	-118.542586	window_photo	broken,image,window	1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7	https://lh3.googleusercontent.com/d/1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7=w2200	/images/1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7.jpg	/images/1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7.jpg			171	560
broken-169-text	broken	broken-169	text	India	IN	22.3511148	78.6677428	nature	broken,text,description,nature					wooden modern garden place nice.		171	561
windows-116	windows		image	Angra dos Reis	BR	-23.0063966	-44.316326	window_photo	windows,image,photo	1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0	https://lh3.googleusercontent.com/d/1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0=w2200	/images/1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0.jpg	/images/1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0.jpg			172	562
broken-170-image	broken	broken-170	image	Angra dos Reis	BR	-23.0063966	-44.316326	window_photo	broken,image,window	1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0	https://lh3.googleusercontent.com/d/1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0=w2200	/images/1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0.jpg	/images/1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0.jpg			172	563
broken-170-text	broken	broken-170	text	Florida	US	27.7567667	-81.4639835	nature	broken,text,description,nature					A bike Infront of a house as well a tree and sky		172	564
broken-170-drawing	broken	broken-170	drawing	Florence				drawing_response	broken,image,drawing	1SinXyWkCjXEdhAkKy_o8Q0RdVcj4SnPg	https://lh3.googleusercontent.com/d/1SinXyWkCjXEdhAkKy_o8Q0RdVcj4SnPg=w2200	/images/1SinXyWkCjXEdhAkKy_o8Q0RdVcj4SnPg.jpg	/images/1SinXyWkCjXEdhAkKy_o8Q0RdVcj4SnPg.jpg			172	565
windows-117	windows		image	Madurai	IN	9.9261153	78.1140983	window_photo	windows,image,photo	1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ	https://lh3.googleusercontent.com/d/1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ=w2200	/images/1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ.jpg	/images/1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ.jpg			173	566
broken-171-image	broken	broken-171	image	Madurai	IN	9.9261153	78.1140983	window_photo	broken,image,window	1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ	https://lh3.googleusercontent.com/d/1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ=w2200	/images/1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ.jpg	/images/1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ.jpg			173	567
broken-171-text	broken	broken-171	text	Rio de Janeiro	BR	-22.9110137	-43.2093727	urban	broken,text,description,urban					a well-wooded window		173	568
broken-171-drawing	broken	broken-171	drawing	Mumbai				drawing_response	broken,image,drawing	1EzBgc1R-9L07jeMCOiIAmtMlmi8nwCZS	https://lh3.googleusercontent.com/d/1EzBgc1R-9L07jeMCOiIAmtMlmi8nwCZS=w2200	/images/1EzBgc1R-9L07jeMCOiIAmtMlmi8nwCZS.jpg	/images/1EzBgc1R-9L07jeMCOiIAmtMlmi8nwCZS.jpg			173	569
windows-118	windows		image	Salem	US	44.9391565	-123.033121	window_photo	windows,image,photo	1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE	https://lh3.googleusercontent.com/d/1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE=w2200	/images/1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE.jpg	/images/1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE.jpg			174	570
broken-172-image	broken	broken-172	image	Salem	US	44.9391565	-123.033121	window_photo	broken,image,window	1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE	https://lh3.googleusercontent.com/d/1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE=w2200	/images/1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE.jpg	/images/1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE.jpg			174	571
broken-172-text	broken	broken-172	text	Rio de Janeiro	BR	-22.9110137	-43.2093727	urban	broken,text,description,urban					a dark window		174	572
windows-119	windows		image	Sacramento	US	38.5810606	-121.493895	window_photo	windows,image,photo	1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1	https://lh3.googleusercontent.com/d/1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1=w2200	/images/1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1.jpg	/images/1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1.jpg			175	573
broken-173-image	broken	broken-173	image	Sacramento	US	38.5810606	-121.493895	window_photo	broken,image,window	1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1	https://lh3.googleusercontent.com/d/1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1=w2200	/images/1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1.jpg	/images/1ENotHi5rt7qy0HXwpq72NyHl7SABM5R1.jpg			175	574
broken-173-text	broken	broken-173	text	Rio de Janeiro	BR	-22.9110137	-43.2093727	street	broken,text,description,street					a house with a car in front		175	575
windows-120	windows		image	Kirkintilloch	GB	55.9383914	-4.1549049	window_photo	windows,image,photo	1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr	https://lh3.googleusercontent.com/d/1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr=w2200	/images/1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr.jpg	/images/1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr.jpg			176	576
broken-174-image	broken	broken-174	image	Kirkintilloch	GB	55.9383914	-4.1549049	window_photo	broken,image,window	1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr	https://lh3.googleusercontent.com/d/1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr=w2200	/images/1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr.jpg	/images/1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr.jpg			176	577
windows-121	windows		image	Sunland Park	US	31.796496	-106.579989	window_photo	windows,image,photo	1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W	https://lh3.googleusercontent.com/d/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W=w2200	/images/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W.jpg	/images/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W.jpg			177	578
broken-175-image	broken	broken-175	image	Sunland Park	US	31.796496	-106.579989	window_photo	broken,image,window	1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W	https://lh3.googleusercontent.com/d/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W=w2200	/images/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W.jpg	/images/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W.jpg			177	579
broken-175-text	broken	broken-175	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					good		177	580
broken-175-drawing	broken	broken-175	drawing	US				drawing_response	broken,image,drawing	1H1zrgwJaJHXmsJJQKd1SdvxdtYJunbCh	https://lh3.googleusercontent.com/d/1H1zrgwJaJHXmsJJQKd1SdvxdtYJunbCh=w2200	/images/1H1zrgwJaJHXmsJJQKd1SdvxdtYJunbCh.jpg	/images/1H1zrgwJaJHXmsJJQKd1SdvxdtYJunbCh.jpg			177	581
broken-176-image	broken	broken-176	image	Sunland Park	US	31.796496	-106.579989	window_photo	broken,image,window	1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W	https://lh3.googleusercontent.com/d/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W=w2200	/images/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W.jpg	/images/1C_kh_HRF_zQ-EDXfVZBCMnzgmNE5pq8W.jpg			178	582
broken-176-text	broken	broken-176	text	Wasilla	US	61.5824216	-149.442563	nature	broken,text,description,nature					I see that the home is green and has mountain views with a wide variety of trees and plants. Around the home's perimeter is an array of objects, including street signs; and other objects positioned both within and outside the home's metal fence.		178	583
windows-122	windows		image	San Francisco	US	37.7790262	-122.419906	window_photo	windows,image,photo	1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X	https://lh3.googleusercontent.com/d/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X=w2200	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg			179	584
broken-177-image	broken	broken-177	image	San Francisco	US	37.7790262	-122.419906	window_photo	broken,image,window	1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X	https://lh3.googleusercontent.com/d/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X=w2200	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg			179	585
broken-177-text	broken	broken-177	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					LIKE		179	586
broken-178-image	broken	broken-178	image	San Francisco	US	37.7790262	-122.419906	window_photo	broken,image,window	1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X	https://lh3.googleusercontent.com/d/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X=w2200	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg			180	587
broken-178-text	broken	broken-178	text	Rio de Janeiro	BR	-22.9110137	-43.2093727	sunset	broken,text,description,sunset					a sunset and some buildings		180	588
broken-178-drawing	broken	broken-178	drawing	Brazil				drawing_response	broken,image,drawing	1ApXOZPc6Lizl63BBr6YcwuGN6K3DkYzh	https://lh3.googleusercontent.com/d/1ApXOZPc6Lizl63BBr6YcwuGN6K3DkYzh=w2200	/images/1ApXOZPc6Lizl63BBr6YcwuGN6K3DkYzh.jpg	/images/1ApXOZPc6Lizl63BBr6YcwuGN6K3DkYzh.jpg			180	589
broken-179-image	broken	broken-179	image	San Francisco	US	37.7790262	-122.419906	window_photo	broken,image,window	1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X	https://lh3.googleusercontent.com/d/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X=w2200	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg	/images/1-Jotd2Ei9VWt0Dcim8AvzPHxJeZMqu3X.jpg			181	590
broken-179-text	broken	broken-179	text	Rio de Janeiro	BR	-22.9110137	-43.2093727	sunset	broken,text,description,sunset					a sunset and some buildings		181	591
